,raw_name,label,pre_class_win0,pre_class_win1,pre_class_win2,pre_class_win3,pre_class_win4,pre_class_win5,pre_class_win6,pre_class_win7,pre_class_win8,pre_class_win9,pre_class_win10,pre_class_win11,pre_class_win12,pre_class_win13,pre_class_win14,pre_class_win15,pre_class_win16,pre_class_win17,pre_class_win18,pre_class_win19,pre_class_win20,pre_class_win21,pre_class_win22,pre_class_win23,pre_class_win24,pre_prob_win0,pre_prob_win1,pre_prob_win2,pre_prob_win3,pre_prob_win4,pre_prob_win5,pre_prob_win6,pre_prob_win7,pre_prob_win8,pre_prob_win9,pre_prob_win10,pre_prob_win11,pre_prob_win12,pre_prob_win13,pre_prob_win14,pre_prob_win15,pre_prob_win16,pre_prob_win17,pre_prob_win18,pre_prob_win19,pre_prob_win20,pre_prob_win21,pre_prob_win22,pre_prob_win23,pre_prob_win24,label
45,B20180801sunyt_TPD_DIA_b83_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.9428635,0.81974363,0.8725491,0.78402466,0.9999033,0.96094394,0.99902356,0.80776536,0.98534495,0.99813867,0.8526105,0.9999708,0.99998236,0.96331185,0.9999379,0.90438807,0.82524425,0.9398789,0.8105565,0.9999373,0.92615324,0.6957211,0.9998254,0.99992895,0.9987464,1
46,B20180930sunyt_TPD_DIA_vb20_2_1_350_1800_M,M,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,0.16190492,0.30527648,0.16213802,0.30609834,0.96075284,0.52651966,0.55335504,0.17101493,0.008404692,0.94075996,0.017203147,0.007756774,0.96607554,0.67507035,0.3403611,0.027632603,0.6154669,0.98820114,0.9981857,0.9612943,0.9996389,0.99915934,0.09068648,0.99940395,0.994478,1
47,B20180808sunyt_TPD_DIA_b70_11_1_350_1800_B,B,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.18170294,0.22920313,0.25531673,0.59455603,0.01632688,0.14323881,0.001185361,0.035953708,0.16060969,0.00028519,0.09123619,0.000170804,0.001164189,0.035785835,8.64E-05,0.028949715,0.22887956,0.2007348,0.022585109,1.62E-05,0.000251003,0.0044067,6.60E-06,8.49E-06,6.21E-05,0
48,B20180920sunyt_TPD_DIA_vb3_5_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.00970283,0.36660263,0.25953072,0.2788192,0.021094939,0.39650792,0.036517527,0.3777495,0.1971977,0.001289742,0.092329144,0.26728666,0.001873044,0.21580829,0.052794658,0.014172052,0.457866,0.2535904,0.26938835,0.001780723,4.28E-05,0.012827142,0.000387527,0.16677435,0.032471612,0
49,B20180617sunyt_TPD_DIA_b46_5_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000133807,0.012298157,0.09317675,0.032768697,7.83E-06,0.02165509,4.52E-05,0.012019631,0.000837148,7.34E-06,0.00132705,1.17E-05,0.000197049,0.000980415,2.38E-06,0.0045503,0.056110278,0.00275406,0.003508814,6.90E-06,2.99E-06,0.000358408,2.20E-06,1.32E-05,5.34E-06,0
0,A20180920sunyt_TPD_DIA_vb5_8_1_350_1800_M,M,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.63121724,0.24455667,0.30237335,0.22200292,0.11166765,0.6109475,0.010685719,0.6105477,0.19579025,0.39285815,0.5015503,2.23E-05,0.000213372,0.71871984,0.00346531,0.5790706,0.49167892,0.041182045,0.015169474,0.00211473,1.07E-05,0.007877861,8.17E-06,0.000243877,0.01672512,1
1,B20180617sunyt_TPD_DIA_b46_1_1_350_1800_M,M,Malignant,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,0.73451436,0.15438391,0.2190951,0.24230929,0.7166732,0.71332246,0.000583755,0.05491907,0.052149963,0.15327981,0.005142294,0.000186247,0.93554926,0.004095148,0.6451325,0.44696394,0.5050801,0.022620756,0.87636024,1.71E-05,9.24E-05,0.002568776,0.027335852,0.9019157,8.19E-05,1
2,C20181006sunyt_TPD_DIA_vb36_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000271292,0.032241084,0.03224383,0.11169379,1.59E-05,0.0499754,4.94E-05,0.03748199,0.008956038,8.20E-06,0.002583801,5.94E-05,9.52E-05,0.00279694,9.78E-05,0.38910803,0.04047898,0.23160213,0.013731803,1.87E-05,9.27E-06,0.000403001,3.20E-06,3.98E-06,2.87E-05,0
3,A20180930sunyt_TPD_DIA_vb21_12_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,0.002271696,0.092188455,0.12508437,0.11027426,4.24E-05,0.10812039,0.95069045,0.76720786,0.014704242,5.62E-05,0.43651846,0.000122964,0.000572373,0.001824273,0.005355672,0.003570959,0.62380207,0.003950744,0.000367218,0.000231017,4.77E-05,0.001547189,4.38E-05,0.99557793,0.80834323,1
4,B20180825sunyt_TPD_DIA_b56_7_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.9867836,0.94383293,0.8903541,0.63455755,0.999956,0.93449664,0.99801135,0.93269974,0.99378645,0.99998903,0.96042615,0.9998921,0.99951506,0.9556245,0.99947673,0.91444784,0.9183998,0.97691226,0.9950553,0.99988174,0.99995637,0.97909766,0.98371893,0.99999046,0.99996746,1
5,B20180617sunyt_TPD_DIA_b46_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000408915,0.006607043,0.037486784,0.032386534,6.16E-06,0.01935531,7.33E-05,0.004749356,0.00178129,2.07E-05,0.001407554,3.88E-05,0.002932154,0.000878279,4.04E-05,0.009249774,0.035674155,0.008185997,0.001072132,3.46E-06,2.93E-06,0.000197087,3.59E-06,7.87E-06,4.77E-06,0
6,B20180825sunyt_TPD_DIA_b25_1_1_350_1800_M,M,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.18942611,0.7562966,0.94390774,0.739984,0.99997425,0.9475578,0.9997093,0.64222187,0.9332211,0.9999733,0.7261076,0.9999207,0.99971944,0.97185934,0.99995494,0.9702143,0.73010945,0.5443676,0.58395815,0.9997261,0.99964976,0.8000052,0.9999727,0.992021,0.9991093,1
7,B20180925sunyt_TPD_DIA_vb9_8_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,0.021336736,0.30534434,0.22369298,0.37361664,2.04E-06,0.48165968,0.00112812,0.08793078,0.015127821,0.3103796,0.0357288,0.99995506,0.000720661,0.020471523,0.14765021,0.11257414,0.6643534,0.5106377,0.2649061,0.000497622,0.001678775,0.015099027,0.9810182,0.00561961,0.23115467,0
8,B20180808sunyt_TPD_DIA_b70_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,0.000483421,0.051365525,0.342817,0.104834236,0.000141092,0.14451785,0.000794473,0.028407546,0.08805655,0.008069175,0.010830708,0.2743113,0.000190799,0.14551327,6.32E-05,0.001676264,0.20476525,0.041929066,0.000570743,0.99817014,0.000288361,0.000832273,1.09E-05,8.46E-06,0.000100228,0
9,B20181006sunyt_TPD_DIA_vb34_13_1_350_1800_M,M,Malignant,Malignant,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,0.51465,0.5746287,0.30901867,0.34984723,0.002485486,0.64279115,0.84441113,0.5687717,0.023513814,0.99963975,0.67034674,0.98767173,0.8705054,0.52466965,0.9874264,0.86727035,0.8451018,0.98753834,0.99923706,0.87951875,0.4072655,0.7484546,0.93438315,0.99923706,0.99955565,1
10,B20181005sunyt_TPD_DIA_vb33_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.6278306,0.79843354,0.6679025,0.62372535,0.9999777,0.42271072,0.9996325,0.9808234,0.582,0.98422515,0.96848744,0.9998275,0.9999919,0.9933622,0.99998426,0.9532768,0.6978187,0.63907546,0.9963158,0.9999832,0.9045435,0.9966987,0.9999926,0.9999249,0.89117295,1
11,B20180624sunyt_TPD_DIA_b54_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.99368083,0.9451712,0.8980679,0.6938181,0.99960715,0.71341836,0.98895276,0.93091273,0.922966,0.9999802,0.80957603,0.9990551,0.5175176,0.9816891,0.9992599,0.7393499,0.9064084,0.9356582,0.98503417,0.9975134,0.9305677,0.9507264,0.89210445,0.99894553,0.99995744,1
12,B20180615sunyt_TPD_DIA_b44_15_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.99538213,0.95526576,0.7981224,0.77374977,0.9999957,0.9443944,0.99922943,0.99164796,0.99562067,0.9999596,0.9907006,0.9999833,0.9999869,0.9940382,0.9999051,0.99532557,0.9821967,0.99899894,0.9993018,0.9999387,0.9999511,0.9995732,0.99998295,0.99998474,0.99998593,1
13,B20180720sunyt_TPD_DIA_b77_15_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000110805,0.071425095,0.07023018,0.089024246,0.000116825,0.1040708,0.007582816,0.017108843,0.001094347,4.16E-06,0.002201205,4.79E-05,0.000165197,0.006521754,6.78E-06,0.004587555,0.07033199,0.004346978,0.001155864,2.68E-05,9.11E-06,0.000297817,6.41E-07,6.93E-06,1.19E-05,0
14,B20180811sunyt_TPD_DIA_b10_4_1_350_1800_B,B,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,0.22803374,0.303977,0.4786626,0.7452872,0.032332532,0.31341472,0.13381742,0.6624786,0.1063025,0.019804504,0.18344928,0.013903222,0.000876148,0.035789292,0.9978744,0.27659878,0.69694626,0.18945509,0.33284068,0.9999651,0.012050736,0.08551488,8.55E-05,0.001234251,0.000355104,0
15,B20180921sunyt_TPD_DIA_vb4_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.001788521,0.018423624,0.04024926,0.07030812,5.57E-06,0.021667933,7.75E-05,0.022197617,0.002788821,1.92E-05,0.001187305,0.000230591,0.01580272,0.033757295,0.000621085,0.043746065,0.050460655,0.008142074,0.025795814,8.42E-06,3.97E-05,0.000725752,2.08E-06,5.65E-06,4.82E-05,0
16,B20180825sunyt_TPD_DIA_b24_15_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.9569103,0.92664605,0.6174837,0.64030504,0.1663549,0.8848832,0.9982805,0.9167355,0.6783546,0.9999125,0.9661447,0.99991214,0.9998683,0.97616947,0.99779874,0.72661227,0.62140656,0.68745893,0.5268439,0.9999906,0.9998079,0.7582331,0.9977475,0.99219996,0.9998534,1
17,C20181001sunyt_TPD_DIA_vb28_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000931494,0.025940442,0.0398076,0.09609774,0.000209201,0.0474932,6.13E-05,0.01095847,0.26085973,5.78E-05,0.009832902,2.14E-05,0.000281849,0.029996224,0.043068923,0.30382872,0.08411446,0.13911355,0.22111993,0.000486607,6.94E-06,0.04025196,9.64E-06,4.19E-06,0.000302879,0
18,B20180821sunyt_TPD_DIA_b71_13_1_350_1800_B,B,Benign,Malignant,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.01664628,0.61018026,0.3170203,0.5587,0.9998827,0.4001787,0.008973463,0.3918633,0.29272553,0.001494636,0.30831572,0.011404263,0.001098619,0.8425829,0.9991596,0.8044098,0.4513981,0.29675815,0.012437096,0.001032007,0.005847515,0.22411868,0.011572558,0.12711403,0.00913099,0
19,B20180723sunyt_TPD_DIA_b79_1_1_350_1800_M,M,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Benign,Benign,Malignant,Benign,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,Malignant,0.17307383,0.7523932,0.5488487,0.5145142,0.9998877,0.9397665,0.14407642,0.55563986,0.74978036,0.16335219,0.3238723,0.99936754,0.12518997,0.6131522,0.9998349,0.24228437,0.6509744,0.6642168,0.9947923,0.08133761,0.9759193,0.18623312,8.23E-05,0.99991035,0.9922253,1
20,B20180619sunyt_TPD_DIA_b52_9_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000216491,0.021279912,0.11989707,0.035447665,1.09E-05,0.028684432,0.000100792,0.021545777,0.001646076,1.81E-05,0.001920421,2.69E-05,2.05E-05,0.001878259,7.19E-06,0.002697844,0.039010655,0.001932869,0.001076488,2.57E-06,2.61E-06,0.000473697,1.88E-06,1.18E-05,4.94E-06,0
21,B20180802sunyt_TPD_DIA_b84_4_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000494156,0.0461841,0.21589136,0.15430985,3.87E-06,0.035231475,0.000132378,0.010145053,0.001472877,2.02E-05,0.00107155,1.05E-05,7.68E-05,0.000943213,0.95978093,0.017192656,0.40294072,0.007334306,0.003167764,0.008612517,1.04E-05,0.001435529,5.93E-06,2.77E-06,0.000341331,0
22,A20180906sunyt_TPD_DIA_b16_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,0.000859952,0.13286409,0.3385532,0.3072027,0.008537858,0.73497385,0.016416518,0.92047864,0.05229151,0.4848614,0.34558406,0.99243563,0.000469,0.14139736,0.99984765,0.025607148,0.44490042,0.69917583,0.001660129,0.006161346,0.40166607,0.115806825,0.9993407,0.98802584,0.9819859,0
23,C20181002sunyt_TPD_DIA_vb29_5_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.008225931,0.23277007,0.22156438,0.16281481,0.00023108,0.054398213,0.000303262,0.06764408,0.2446926,0.008287145,0.20130146,3.19E-06,0.002183973,0.016167784,0.000472403,0.051827468,0.29615733,0.13551824,0.02753447,0.004572289,1.55E-05,0.001462127,1.07E-05,1.72E-05,4.17E-05,0
24,B20181001sunyt_TPD_DIA_vb25_13_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000354097,0.01703444,0.124700494,0.11220861,8.81E-07,0.018764075,0.000137887,0.028584003,0.000740297,1.50E-05,0.005852174,6.92E-06,1.25E-05,0.001750611,3.24E-06,0.002158651,0.035206344,0.030003741,0.000464241,2.41E-05,3.74E-05,0.00023357,1.12E-06,0.008626017,4.93E-05,1
25,B20180615sunyt_TPD_DIA_b44_14_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.9975931,0.98339117,0.8774794,0.7823668,0.99999726,0.89439076,0.99926406,0.9803295,0.99745077,0.99994826,0.99614453,0.99995697,0.9999062,0.9974808,0.99995255,0.9761594,0.977109,0.99334717,0.9989391,0.99998045,0.9998424,0.99936014,0.99548703,0.99996936,0.9996501,1
26,B20180825sunyt_TPD_DIA_b29_6_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000167964,0.007294828,0.038138933,0.037301674,7.69E-06,0.009835668,8.54E-05,0.00559655,0.001314168,9.96E-06,0.001812686,1.99E-05,2.03E-05,0.001168416,7.15E-05,0.003255272,0.027237047,0.011200718,0.000526773,2.42E-05,1.20E-05,0.000243281,8.53E-06,5.84E-06,7.94E-06,0
27,B20180825sunyt_TPD_DIA_b23_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,0.002938818,0.2883419,0.46950823,0.41830975,0.000124346,0.2268464,0.27153462,0.6905452,0.07769721,0.03155159,0.011241306,0.00020368,0.30231568,0.031557098,6.23E-05,0.03287897,0.42972732,0.060750246,0.001174447,0.000565253,0.002220474,0.1909159,0.9989347,0.008151883,8.50E-05,0
28,A20180921sunyt_TPD_DIA_vb6_1_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,Benign,Malignant,0.005246991,0.047194038,0.21470821,0.22506015,0.001024947,0.1460526,0.000788937,0.21326885,0.012235754,0.00198349,0.23687056,0.004633554,0.11238822,0.61416334,0.000175718,0.16344304,0.67368484,0.6725665,0.00665038,0.98964465,0.13287815,0.003017833,0.99502474,0.00351681,0.9756923,1
29,B20180808sunyt_TPD_DIA_b70_3_1_350_1800_B,B,Benign,Malignant,Malignant,Malignant,Malignant,Benign,Benign,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,0.26051104,0.8478991,0.7586311,0.72852385,0.9968918,0.1815678,0.078320175,0.34226438,0.9344134,0.9687307,0.035381887,0.99928147,0.02571864,0.3961277,0.99928516,0.8023899,0.80842686,0.4039371,0.004023426,0.34633622,0.006628221,0.14702845,0.24621291,0.000107058,0.9999726,0
30,C20181002sunyt_TPD_DIA_vb29_13_1_350_1800_B,B,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.015195034,0.79324186,0.59125894,0.47261465,0.47215635,0.63213974,0.8971902,0.37174872,0.28723186,0.005749811,0.14310311,0.25501657,0.028804095,0.1315994,0.005378068,0.1169879,0.34404784,0.2031396,0.016753152,0.000503929,0.000413383,0.008919077,0.000317865,0.036630154,0.000142697,0
31,B20180901sunyt_TPD_DIA_b72_13_1_350_1800_M,M,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,Malignant,0.88711196,0.8355193,0.81292963,0.68598515,0.99999523,0.7258337,0.980141,0.7048308,0.92547375,0.9992823,0.8049186,0.99954,0.81997716,0.83962286,0.9421292,0.9009372,0.75294024,0.56934285,0.7302486,0.9356591,0.9996469,0.52174324,0.9907347,0.99981695,0.9874796,1
32,B20181005sunyt_TPD_DIA_vb33_9_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,Malignant,Malignant,Benign,Malignant,Malignant,Malignant,0.42281336,0.7675038,0.47182176,0.37287572,0.9999732,0.254526,0.20606117,0.4406418,0.073741525,0.23197319,0.955859,0.99834263,0.99997497,0.99069047,0.9996462,0.01960044,0.90892863,0.9690118,0.9910449,0.99958104,0.92026496,0.10896328,0.9999945,0.9999944,0.9999876,0
33,B20180930sunyt_TPD_DIA_vb20_14_1_350_1800_B,B,Benign,Benign,Benign,Benign,Malignant,Malignant,Malignant,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.27263778,0.2679613,0.33438015,0.3335091,0.6705958,0.51426274,0.50184387,0.6173117,0.01623159,0.004484296,0.0721793,0.000476417,0.015838789,0.016026657,0.29701972,0.012958274,0.28007722,0.05493411,0.07167579,0.001422746,9.53E-05,0.0020284,0.006807712,4.16E-05,0.00021277,0
34,B20180825sunyt_TPD_DIA_b32_7_1_350_1800_B,B,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.070796214,0.16254362,0.14557083,0.3261873,0.95201135,0.053423125,0.002846788,0.059102464,0.012787858,9.03E-06,0.007081077,0.001215985,0.001169123,0.030575952,0.99628806,0.035472736,0.40650335,0.021576535,0.009897853,0.056681536,3.03E-05,0.25851345,0.00015418,0.35441682,6.67E-05,0
35,C20181002sunyt_TPD_DIA_vb29_8_1_350_1800_B,B,Benign,Malignant,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Malignant,Malignant,Benign,Benign,Malignant,Malignant,Benign,Malignant,Benign,Benign,Malignant,0.11512089,0.6785313,0.2043105,0.1724207,0.001853139,0.6395013,0.17741337,0.073292665,0.23373206,0.002681729,0.32616374,0.99921894,0.000940653,0.34224793,0.9859605,0.6192438,0.35750285,0.17817709,0.63868165,0.99960154,0.001129309,0.53701824,4.04E-06,3.96E-06,0.5397811,0
36,B20181003sunyt_TPD_DIA_vb27_2_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.000319565,0.04189225,0.14559215,0.16518544,3.22E-06,0.23617053,0.000352496,0.07866411,0.001558218,0.00052301,0.004381382,1.35E-05,0.000161613,0.00105628,0.00024174,0.008498624,0.1581005,0.00456815,0.00077802,6.10E-05,3.22E-06,0.000448849,0.001423529,1.05E-05,6.85E-05,0
37,A20180924sunyt_TPD_DIA_vb12_6_1_350_1800_M,M,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,0.007244089,0.39042947,0.24240182,0.22246447,9.92E-05,0.5895456,0.06778905,0.1586902,0.004595368,0.000670846,0.034497898,5.87E-05,0.000122912,0.008584706,0.000193907,0.013612298,0.5066976,0.06996473,0.00637447,0.000147768,0.000168637,0.001745952,0.000155133,0.004812614,0.8866311,1
38,B20180811sunyt_TPD_DIA_b10_1_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Malignant,Benign,Benign,0.000410022,0.04824865,0.08760733,0.15019861,0.00013482,0.031253267,0.000139347,0.036394857,0.000754866,5.91E-05,0.003864465,4.48E-05,4.70E-05,0.006851726,2.87E-05,0.006024065,0.26734787,0.32849884,0.002708768,0.000188013,0.038149577,0.004319216,0.9598726,0.000224316,0.006284677,0
39,B20180816sunyt_TPD_DIA_b65_10_1_350_1800_B,B,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,Benign,0.005431184,0.048220027,0.2952605,0.07132704,8.06E-05,0.16295952,0.000531354,0.023079792,0.48110822,0.000161459,0.003593297,6.67E-05,0.001388296,0.094046995,0.023385702,0.001866999,0.3724278,0.11977474,0.003964539,1.59E-05,1.13E-05,0.000939328,1.94E-05,1.17E-05,5.39E-05,0
